tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
39947	4340547	GO:0009073	IDA	-	aromatic amino acid family biosynthetic process	15891897	Process
39947	4340547	GO:0009536	IDA	-	plastid	15891897	Component
39947	4340547	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340548	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340551	GO:0009536	RCA	-	plastid	-	Component
39947	4340553	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340559	GO:0016020	RCA	-	membrane	-	Component
39947	4340561	GO:0016020	RCA	-	membrane	-	Component
39947	4340567	GO:0009536	RCA	-	plastid	-	Component
39947	4340578	GO:0009536	RCA	-	plastid	-	Component
39947	4340579	GO:0009536	RCA	-	plastid	-	Component
39947	4340580	GO:0016020	RCA	-	membrane	-	Component
39947	4340581	GO:0009536	RCA	-	plastid	-	Component
39947	4340609	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340639	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340640	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340645	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340651	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340655	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340659	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340667	GO:0009536	RCA	-	plastid	-	Component
39947	4340677	GO:0004347	IDA	-	glucose-6-phosphate isomerase activity	8722567	Function
39947	4340677	GO:0004347	ISS	-	glucose-6-phosphate isomerase activity	8722567	Function
39947	4340677	GO:0004347	RCA	-	glucose-6-phosphate isomerase activity	-	Function
39947	4340677	GO:0005829	IDA	-	cytosol	8722567	Component
39947	4340677	GO:0005829	ISS	-	cytosol	8722567	Component
39947	4340677	GO:0006094	IEP	-	gluconeogenesis	8722567	Process
39947	4340677	GO:0006094	ISS	-	gluconeogenesis	8722567	Process
39947	4340677	GO:0006094	RCA	-	gluconeogenesis	-	Process
39947	4340677	GO:0006096	IEP	-	glycolytic process	8722567	Process
39947	4340677	GO:0006096	ISS	-	glycolytic process	8722567	Process
39947	4340677	GO:0006096	RCA	-	glycolytic process	-	Process
39947	4340677	GO:0016853	ISS	-	isomerase activity	8722567	Function
39947	4340703	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340703	GO:0009536	RCA	-	plastid	-	Component
39947	4340705	GO:0009536	RCA	-	plastid	-	Component
39947	4340706	GO:0004066	RCA	-	asparagine synthase (glutamine-hydrolyzing) activity	-	Function
39947	4340706	GO:0006529	RCA	-	asparagine biosynthetic process	-	Process
39947	4340706	GO:0006541	RCA	-	glutamine metabolic process	-	Process
39947	4340706	GO:0008152	RCA	-	metabolic process	-	Process
39947	4340709	GO:0009536	RCA	-	plastid	-	Component
39947	4340720	GO:0016020	RCA	-	membrane	-	Component
39947	4340722	GO:0016020	RCA	-	membrane	-	Component
39947	4340722	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340726	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340729	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340737	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340743	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4340743	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4340743	GO:0005524	RCA	-	ATP binding	-	Function
39947	4340743	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4340743	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340751	GO:0005275	RCA	-	amine transmembrane transporter activity	-	Function
39947	4340751	GO:0006865	RCA	-	amino acid transport	-	Process
39947	4340751	GO:0016020	RCA	-	membrane	-	Component
39947	4340751	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340752	GO:0009536	RCA	-	plastid	-	Component
39947	4340773	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340775	GO:0016020	RCA	-	membrane	-	Component
39947	4340777	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340786	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340792	GO:0009536	RCA	-	plastid	-	Component
39947	4340794	GO:0016020	RCA	-	membrane	-	Component
39947	4340798	GO:0016020	RCA	-	membrane	-	Component
39947	4340799	GO:0016020	RCA	-	membrane	-	Component
39947	4340800	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340805	GO:0016020	RCA	-	membrane	-	Component
39947	4340814	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340822	GO:0016020	RCA	-	membrane	-	Component
39947	4340822	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340825	GO:0009536	RCA	-	plastid	-	Component
39947	4340826	GO:0016020	RCA	-	membrane	-	Component
39947	4340826	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340827	GO:0016020	RCA	-	membrane	-	Component
39947	4340836	GO:0009536	RCA	-	plastid	-	Component
39947	4340839	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340851	GO:0016020	RCA	-	membrane	-	Component
39947	4340878	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340886	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340907	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340910	GO:0009536	RCA	-	plastid	-	Component
39947	4340915	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340921	GO:0016020	RCA	-	membrane	-	Component
39947	4340921	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340924	GO:0016020	RCA	-	membrane	-	Component
39947	4340926	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340926	GO:0009536	RCA	-	plastid	-	Component
39947	4340928	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340929	GO:0009536	RCA	-	plastid	-	Component
39947	4340933	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340946	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4340949	GO:0009536	RCA	-	plastid	-	Component
39947	4340954	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4340955	GO:0009536	RCA	-	plastid	-	Component
39947	4340978	GO:0009536	RCA	-	plastid	-	Component
39947	4340983	GO:0009536	RCA	-	plastid	-	Component
39947	4340983	GO:0016020	RCA	-	membrane	-	Component
39947	4340994	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341008	GO:0009536	RCA	-	plastid	-	Component
39947	4341018	GO:0009536	RCA	-	plastid	-	Component
39947	4341030	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341032	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341044	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341060	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341063	GO:0009536	RCA	-	plastid	-	Component
39947	4341066	GO:0009536	RCA	-	plastid	-	Component
39947	4341067	GO:0016020	RCA	-	membrane	-	Component
39947	4341069	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341070	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341071	GO:0009536	RCA	-	plastid	-	Component
39947	4341075	GO:0016020	RCA	-	membrane	-	Component
39947	4341079	GO:0009536	RCA	-	plastid	-	Component
39947	4341081	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341088	GO:0016020	RCA	-	membrane	-	Component
39947	4341092	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341092	GO:0016020	RCA	-	membrane	-	Component
39947	4341093	GO:0016020	RCA	-	membrane	-	Component
39947	4341095	GO:0016020	RCA	-	membrane	-	Component
39947	4341096	GO:0016020	RCA	-	membrane	-	Component
39947	4341105	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341108	GO:0009536	RCA	-	plastid	-	Component
39947	4341109	GO:0009536	RCA	-	plastid	-	Component
39947	4341113	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341121	GO:0016020	RCA	-	membrane	-	Component
39947	4341127	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341132	GO:0016020	RCA	-	membrane	-	Component
39947	4341132	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341135	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341140	GO:0000049	RCA	-	tRNA binding	-	Function
39947	4341140	GO:0004825	RCA	-	methionine-tRNA ligase activity	-	Function
39947	4341140	GO:0005524	RCA	-	ATP binding	-	Function
39947	4341140	GO:0006431	RCA	-	methionyl-tRNA aminoacylation	-	Process
39947	4341150	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341158	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341162	GO:0009536	RCA	-	plastid	-	Component
39947	4341166	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341170	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341171	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341175	GO:0016020	RCA	-	membrane	-	Component
39947	4341189	GO:0016020	RCA	-	membrane	-	Component
39947	4341200	GO:0009536	RCA	-	plastid	-	Component
39947	4341204	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341205	GO:0009536	RCA	-	plastid	-	Component
39947	4341206	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341207	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341210	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341214	GO:0016020	RCA	-	membrane	-	Component
39947	4341214	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341218	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341232	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341238	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341249	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341252	GO:0004069	RCA	-	L-aspartate:2-oxoglutarate aminotransferase activity	-	Function
39947	4341252	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341252	GO:0006520	RCA	-	cellular amino acid metabolic process	-	Process
39947	4341252	GO:0008483	RCA	-	transaminase activity	-	Function
39947	4341258	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341281	GO:0016020	RCA	-	membrane	-	Component
39947	4341285	GO:0016020	RCA	-	membrane	-	Component
39947	4341287	GO:0016020	RCA	-	membrane	-	Component
39947	4341287	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341304	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341317	GO:0016020	RCA	-	membrane	-	Component
39947	4341323	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341324	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341328	GO:0016020	RCA	-	membrane	-	Component
39947	4341338	GO:0005507	RCA	-	copper ion binding	-	Function
39947	4341338	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341338	GO:0016020	RCA	-	membrane	-	Component
39947	4341338	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341343	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341358	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341361	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341370	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341377	GO:0016020	RCA	-	membrane	-	Component
39947	4341379	GO:0016020	RCA	-	membrane	-	Component
39947	4341389	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341399	GO:0009536	RCA	-	plastid	-	Component
39947	4341405	GO:0016020	RCA	-	membrane	-	Component
39947	4341407	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341414	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341417	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341421	GO:0016020	RCA	-	membrane	-	Component
39947	4341431	GO:0009536	RCA	-	plastid	-	Component
39947	4341436	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341438	GO:0009536	RCA	-	plastid	-	Component
39947	4341462	GO:0003700	IC	-	DNA-binding transcription factor activity	-	Function
39947	4341462	GO:0004392	ISS	-	heme oxygenase (decyclizing) activity	10849355	Function
39947	4341462	GO:0004392	RCA	-	heme oxygenase (decyclizing) activity	-	Function
39947	4341462	GO:0006788	ISS	-	heme oxidation	10849355	Process
39947	4341462	GO:0006788	RCA	-	heme oxidation	-	Process
39947	4341462	GO:0008150	IC	-	biological_process	-	Process
39947	4341462	GO:0009536	RCA	-	plastid	-	Component
39947	4341462	GO:0009648	IGI	-	photoperiodism	10849355	Process
39947	4341462	GO:0009648	IMP	-	photoperiodism	10849355	Process
39947	4341462	GO:0010229	IGI	-	inflorescence development	10849355	Process
39947	4341462	GO:0010229	IMP	-	inflorescence development	10849355	Process
39947	4341475	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341514	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341518	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341535	GO:0009536	RCA	-	plastid	-	Component
39947	4341538	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341540	GO:0009536	RCA	-	plastid	-	Component
39947	4341544	GO:0016020	RCA	-	membrane	-	Component
39947	4341549	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341568	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341591	GO:0016020	RCA	-	membrane	-	Component
39947	4341594	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341601	GO:0009536	RCA	-	plastid	-	Component
39947	4341602	GO:0009536	RCA	-	plastid	-	Component
39947	4341604	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341606	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341611	GO:0009536	RCA	-	plastid	-	Component
39947	4341611	GO:0016020	RCA	-	membrane	-	Component
39947	4341616	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341631	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341635	GO:0009536	RCA	-	plastid	-	Component
39947	4341639	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341645	GO:0009678	RCA	-	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	-	Function
39947	4341645	GO:0016020	RCA	-	membrane	-	Component
39947	4341645	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341645	GO:1902600	RCA	-	proton transmembrane transport	-	Process
39947	4341648	GO:0016020	RCA	-	membrane	-	Component
39947	4341654	GO:0016020	RCA	-	membrane	-	Component
39947	4341660	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341660	GO:0005754	IC	-	mitochondrial proton-transporting ATP synthase, catalytic core	-	Component
39947	4341660	GO:0006754	IC	-	ATP biosynthetic process	-	Process
39947	4341661	GO:0003677	RCA	-	DNA binding	-	Function
39947	4341661	GO:0003700	RCA	-	DNA-binding transcription factor activity	-	Function
39947	4341661	GO:0005634	RCA	-	nucleus	-	Component
39947	4341661	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4341663	GO:0009536	RCA	-	plastid	-	Component
39947	4341663	GO:0016020	RCA	-	membrane	-	Component
39947	4341667	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341681	GO:0016020	RCA	-	membrane	-	Component
39947	4341681	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341685	GO:0016020	RCA	-	membrane	-	Component
39947	4341685	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341687	GO:0009536	RCA	-	plastid	-	Component
39947	4341694	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341696	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341697	GO:0009536	RCA	-	plastid	-	Component
39947	4341697	GO:0016020	RCA	-	membrane	-	Component
39947	4341704	GO:0005634	IC	-	nucleus	16896230	Component
39947	4341704	GO:0006355	IC	-	regulation of transcription, DNA-templated	16896230	Process
39947	4341704	GO:0140110	IC	-	transcription regulator activity	16896230	Function
39947	4341713	GO:0009536	RCA	-	plastid	-	Component
39947	4341714	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341716	GO:0016020	RCA	-	membrane	-	Component
39947	4341725	GO:0009536	RCA	-	plastid	-	Component
39947	4341727	GO:0016020	RCA	-	membrane	-	Component
39947	4341736	GO:0016020	RCA	-	membrane	-	Component
39947	4341736	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341741	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341741	GO:0016020	RCA	-	membrane	-	Component
39947	4341756	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341758	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341766	GO:0009536	RCA	-	plastid	-	Component
39947	4341770	GO:0009536	RCA	-	plastid	-	Component
39947	4341771	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341778	GO:0016020	RCA	-	membrane	-	Component
39947	4341783	GO:0009536	RCA	-	plastid	-	Component
39947	4341799	GO:0009536	RCA	-	plastid	-	Component
39947	4341806	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341833	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341835	GO:0009536	RCA	-	plastid	-	Component
39947	4341836	GO:0016020	RCA	-	membrane	-	Component
39947	4341854	GO:0016020	RCA	-	membrane	-	Component
39947	4341856	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341861	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341862	GO:0016020	RCA	-	membrane	-	Component
39947	4341879	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341884	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341904	GO:0009536	RCA	-	plastid	-	Component
39947	4341917	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341925	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341932	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341937	GO:0009536	RCA	-	plastid	-	Component
39947	4341942	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341944	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341949	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341951	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341952	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341954	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341958	GO:0009536	RCA	-	plastid	-	Component
39947	4341960	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4341961	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4341966	GO:0003676	RCA	-	nucleic acid binding	-	Function
39947	4341966	GO:0004386	RCA	-	helicase activity	-	Function
39947	4341966	GO:0005524	RCA	-	ATP binding	-	Function
39947	4341969	GO:0003735	RCA	-	structural constituent of ribosome	-	Function
39947	4341969	GO:0005840	RCA	-	ribosome	-	Component
39947	4341969	GO:0006414	RCA	-	translational elongation	-	Process
39947	4341970	GO:0016020	RCA	-	membrane	-	Component
39947	4341971	GO:0016020	RCA	-	membrane	-	Component
39947	4341982	GO:0009536	RCA	-	plastid	-	Component
39947	4342006	GO:0016020	RCA	-	membrane	-	Component
39947	4342011	GO:0016020	RCA	-	membrane	-	Component
39947	4342017	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4342019	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4342022	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4342022	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4342024	GO:0016020	RCA	-	membrane	-	Component
39947	4342026	GO:0009536	RCA	-	plastid	-	Component
39947	4342027	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4342034	GO:0009536	RCA	-	plastid	-	Component
39947	4342038	GO:0009536	RCA	-	plastid	-	Component
39947	4342041	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4342049	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4342050	GO:0003677	RCA	-	DNA binding	-	Function
39947	4342050	GO:0005622	RCA	-	intracellular anatomical structure	-	Component
39947	4342050	GO:0008270	RCA	-	zinc ion binding	-	Function
39947	4342051	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4342055	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4342058	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4342064	GO:0009536	RCA	-	plastid	-	Component
39947	4342070	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4342076	GO:0009536	RCA	-	plastid	-	Component
39947	4342077	GO:0005524	RCA	-	ATP binding	-	Function
39947	4342077	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4342077	GO:0051082	RCA	-	unfolded protein binding	-	Function
39947	4342080	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4342080	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4342080	GO:0005524	RCA	-	ATP binding	-	Function
39947	4342080	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4342080	GO:0010080	IMP	-	regulation of floral meristem growth	15509765|16511358	Process
